Energy (eV),Spectrum (Gw/sr/eV),Time (ns)
0,0.00222061638552135,2
2.48624312156078,0.00264657348180136,2
4.97248624312156,0.00306971361160939,2
7.45872936468234,0.00348999689364226,2
9.94497248624312,0.00390738344659679,2
12.4312156078039,0.00432183338916981,2
14.9174587293647,0.00473330684005814,2
17.4037018509255,0.0051417639179586,2
19.8899449724862,0.00554716474156803,2
22.376188094047,0.00594946942958325,2
24.8624312156078,0.00634863810070109,2
27.3486743371686,0.00674463087361836,2
29.8349174587294,0.00713740786703189,2
32.3211605802902,0.00752692919963851,2
34.8074037018509,0.00791315499013505,2
37.2936468234117,0.00829604535721833,2
39.7798899449725,0.00867556041958516,2
42.2661330665333,0.00905166029593239,2
44.7523761880941,0.00942430510495683,2
47.2386193096548,0.0097934549653553,2
49.7248624312156,0.0101590699958246,2
52.2111055527764,0.0105211103150617,2
54.6973486743372,0.0108795360417632,2
57.183591795898,0.0112343072946261,2
59.6698349174587,0.0115853841923472,2
62.1560780390195,0.0119327268536232,2
64.6423211605803,0.012276295397151,2
67.1285642821411,0.0126160499416275,2
69.6148074037019,0.0129519506057495,2
72.1010505252626,0.0132839575082137,2
74.5872936468234,0.0136120307677171,2
77.0735367683842,0.0139361305029564,2
79.559779889945,0.0142562168326285,2
82.0460230115058,0.0145722498754301,2
84.5322661330665,0.0148841897500582,2
87.0185092546273,0.0151919965752095,2
89.5047523761881,0.0154956304695808,2
91.9909954977489,0.0157950515518691,2
94.4772386193097,0.0160902199407711,2
96.9634817408704,0.0163810957549836,2
99.4497248624312,0.0166676391132035,2
101.935967983992,0.0169498101341276,2
104.422211105553,0.0172275689364526,2
106.908454227114,0.0175008756388756,2
109.394697348674,0.0177696903600932,2
111.880940470235,0.0180339732188022,2
114.367183591796,0.0182936843336996,2
116.853426713357,0.0185487838234822,2
119.339669834917,0.0187992318068467,2
121.825912956478,0.01904498840249,2
124.312156078039,0.0192860137291089,2
126.7983991996,0.0195222679054002,2
129.284642321161,0.0197537110500609,2
131.770885442721,0.0199803032817876,2
134.257128564282,0.0202020047192772,2
136.743371685843,0.0204187754812266,2
139.229614807404,0.0206305756863325,2
141.715857928964,0.0208373654532918,2
144.202101050525,0.0210391049008013,2
146.688344172086,0.0212357541475579,2
149.174587293647,0.0214272733122584,2
151.660830415208,0.0216136225135995,2
154.147073536768,0.0217947618702782,2
156.633316658329,0.0219706515009911,2
159.11955977989,0.0221412515244353,2
161.605802901451,0.0223065220593075,2
164.092046023012,0.0224664232243044,2
166.578289144572,0.022620915138123,2
169.064532266133,0.0227699579194601,2
171.550775387694,0.0229135116870125,2
174.037018509255,0.023051536559477,2
176.523261630815,0.0231839926555504,2
179.009504752376,0.0233108400939296,2
181.495747873937,0.0234320389933114,2
183.981990995498,0.0235475494723926,2
186.468234117059,0.02365733164987,2
188.954477238619,0.0237617651162593,2
191.44072036018,0.0238649724430707,2
193.926963481741,0.0239679058659147,2
196.413206603302,0.0240704313329779,2
198.899449724862,0.0241724147924469,2
201.385692846423,0.0242737221925082,2
203.871935967984,0.0243742194813485,2
206.358179089545,0.0244737726071543,2
208.844422211106,0.0245722475181122,2
211.330665332666,0.0246695101624088,2
213.816908454227,0.0247654264882307,2
216.303151575788,0.0248598624437644,2
218.789394697349,0.0249526839771965,2
221.275637818909,0.0250437570367137,2
223.76188094047,0.0251329475705025,2
226.248124062031,0.0252201215267495,2
228.734367183592,0.0253051448536412,2
231.220610305153,0.0253878834993643,2
233.706853426713,0.0254682034121054,2
236.193096548274,0.0255459705400509,2
238.679339669835,0.0256210508313876,2
241.165582791396,0.0256933102343019,2
243.651825912957,0.0257626146969805,2
246.138069034517,0.0258288301676099,2
248.624312156078,0.0258918225943768,2
251.110555277639,0.0259514579254677,2
253.5967983992,0.0260076021090692,2
256.08304152076,0.0260601210933679,2
258.569284642321,0.0261088808265503,2
261.055527763882,0.0261537472568031,2
263.541770885443,0.0261945863323128,2
266.028014007004,0.026231264001266,2
268.514257128564,0.0262636462118493,2
271.000500250125,0.0262915989122493,2
273.486743371686,0.0263149880506526,2
275.972986493247,0.0263336795752457,2
278.459229614807,0.0263475394342152,2
280.945472736368,0.0263564335757477,2
283.431715857929,0.0263602279480298,2
285.91795897949,0.0263582250368463,2
288.404202101051,0.0263491542408455,2
290.890445222611,0.0263331053368234,2
293.376688344172,0.0263102199694042,2
295.862931465733,0.0262806397832125,2
298.349174587294,0.0262445064228729,2
300.835417708854,0.0262019615330097,2
303.321660830415,0.0261531467582475,2
305.807903951976,0.0260982037432107,2
308.294147073537,0.0260372741325239,2
310.780390195098,0.0259704995708116,2
313.266633316658,0.0258980217026981,2
315.752876438219,0.0258199821728081,2
318.23911955978,0.025736522625766,2
320.725362681341,0.0256477847061963,2
323.211605802902,0.0255539100587235,2
325.697848924462,0.025455040327972,2
328.184092046023,0.0253513171585664,2
330.670335167584,0.0252428821951311,2
333.156578289145,0.0251298770822907,2
335.642821410705,0.0250124434646696,2
338.129064532266,0.0248907229868923,2
340.615307653827,0.0247648572935833,2
343.101550775388,0.0246349880293671,2
345.587793896949,0.0245012568388682,2
348.074037018509,0.0243638053667111,2
350.56028014007,0.0242227752575202,2
353.046523261631,0.0240783081559201,2
355.532766383192,0.0239305457065352,2
358.019009504752,0.02377962955399,2
360.505252626313,0.023625701342909,2
362.991495747874,0.0234689027179168,2
365.477738869435,0.0233093753236377,2
367.963981990996,0.0231472608046963,2
370.450225112556,0.022982700805717,2
372.936468234117,0.0228158369713245,2
375.422711355678,0.022646810946143,2
377.908954477239,0.0224757643747972,2
380.395197598799,0.0223028389019116,2
382.88144072036,0.0221281761721105,2
385.367683841921,0.0219519178300185,2
387.853926963482,0.0217742055202601,2
390.340170085043,0.0215951808874598,2
392.826413206603,0.0214149855762421,2
395.312656328164,0.0212337612312314,2
397.798899449725,0.0210516494970523,2
400.285142571286,0.0208687920183291,2
402.771385692846,0.0206853304396866,2
405.257628814407,0.020501406405749,2
407.743871935968,0.0203171615611409,2
410.230115057529,0.0201327375504868,2
412.71635817909,0.0199482760184112,2
415.20260130065,0.0197639186095385,2
417.688844422211,0.0195798069684933,2
420.175087543772,0.0193960827399,2
422.661330665333,0.0192128875683832,2
425.147573786894,0.0190303630985672,2
427.633816908454,0.0188486509750767,2
430.120060030015,0.0186678928425361,2
432.606303151576,0.0184882303455698,2
435.092546273137,0.0183098051288025,2
437.578789394697,0.0181327588368585,2
440.065032516258,0.0179572331143623,2
442.551275637819,0.0177833696059385,2
445.03751875938,0.0176113099562115,2
447.52376188094,0.0174411958098058,2
450.010005002501,0.0172731688113459,2
452.496248124062,0.0171073706054564,2
454.982491245623,0.0169439428367616,2
457.468734367184,0.016783027149886,2
459.954977488744,0.0166247651894543,2
462.441220610305,0.0164692986000908,2
464.927463731866,0.01631676902642,2
467.413706853427,0.0161673181130664,2
469.899949974988,0.0160210875046546,2
472.386193096548,0.0158782188458089,2
474.872436218109,0.015738853781154,2
477.35867933967,0.0156031339553142,2
479.844922461231,0.0154712010129141,2
482.331165582791,0.0153431965985782,2
484.817408704352,0.0152192623569309,2
487.303651825913,0.0150995399325967,2
489.789894947474,0.0149841709702002,2
492.276138069035,0.0148732971143658,2
494.762381190595,0.0147670600097179,2
497.248624312156,0.0146656013008812,2
499.734867433717,0.01456906263248,2
502.221110555278,0.0144775856491389,2
504.707353676838,0.0143913119954824,2
507.193596798399,0.0143103833161349,2
509.67983991996,0.014234941255721,2
512.166083041521,0.014165127458865,2
514.652326163082,0.0141000767301239,2
517.138569284642,0.0140365581464052,2
519.624812406203,0.0139742939418323,2
522.111055527764,0.0139132596937155,2
524.597298649325,0.0138534309793648,2
527.083541770886,0.0137947833760903,2
529.569784892446,0.0137372924612022,2
532.056028014007,0.0136809338120105,2
534.542271135568,0.0136256830058253,2
537.028514257129,0.0135715156199568,2
539.514757378689,0.0135184072317151,2
542.00100050025,0.0134663334184103,2
544.487243621811,0.0134152697573525,2
546.973486743372,0.0133651918258518,2
549.459729864933,0.0133160752012183,2
551.945972986493,0.0132678954607621,2
554.432216108054,0.0132206281817933,2
556.918459229615,0.0131742489416221,2
559.404702351176,0.0131287333175586,2
561.890945472736,0.0130840568869128,2
564.377188594297,0.0130401952269948,2
566.863431715858,0.0129971239151149,2
569.349674837419,0.012954818528583,2
571.83591795898,0.0129132546447093,2
574.32216108054,0.0128724078408039,2
576.808404202101,0.012832253694177,2
579.294647323662,0.0127927677821386,2
581.780890445223,0.0127539256819987,2
584.267133566783,0.0127157029710677,2
586.753376688344,0.0126780752266555,2
589.239619809905,0.0126410180260722,2
591.725862931466,0.012604506946628,2
594.212106053027,0.0125685175656331,2
596.698349174587,0.0125330254603973,2
599.184592296148,0.012498006208231,2
601.670835417709,0.0124634353864442,2
604.15707853927,0.012429288572347,2
606.643321660831,0.0123955413432496,2
609.129564782391,0.0123621692764619,2
611.615807903952,0.0123291479492942,2
614.102051025513,0.0122964529390566,2
616.588294147074,0.0122640598230591,2
619.074537268634,0.0122319441786119,2
621.560780390195,0.0122000815830251,2
624.047023511756,0.0121684476136088,2
626.533266633317,0.0121370178476731,2
629.019509754878,0.012105767862528,2
631.505752876438,0.0120746732354838,2
633.991995997999,0.0120437095438506,2
636.47823911956,0.0120128523649383,2
638.964482241121,0.0119820772760572,2
641.450725362681,0.0119513598545174,2
643.936968484242,0.0119206756776289,2
646.423211605803,0.0118900003227019,2
648.909454727364,0.0118593093670465,2
651.395697848925,0.0118285783879728,2
653.881940970485,0.0117977829627908,2
656.368184092046,0.0117668986688108,2
658.854427213607,0.0117359010833428,2
661.340670335168,0.011704765783697,2
663.826913456728,0.0116734683471833,2
666.313156578289,0.0116419843511121,2
668.79939969985,0.0116102893727933,2
671.285642821411,0.011578358989537,2
673.771885942972,0.0115461687786534,2
676.258129064532,0.0115136943174526,2
678.744372186093,0.0114809111832447,2
681.230615307654,0.0114477949533398,2
683.716858429215,0.011414321205048,2
686.203101550775,0.0113804655156795,2
688.689344672336,0.0113462034625443,2
691.175587793897,0.0113115106229525,2
